latitude,longitude,YYYY-MM-DD,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source,vp,vp_source,vp_deficit,vp_deficit_source,evap_pan,evap_pan_source,evap_syn,evap_syn_source,evap_comb,evap_comb_source,evap_morton_lake,evap_morton_lake_source,radiation,radiation_source,rh_tmax,rh_tmax_source,rh_tmin,rh_tmin_source,et_short_crop,et_short_crop_source,et_tall_crop,et_tall_crop_source,et_morton_actual,et_morton_actual_source,et_morton_potential,et_morton_potential_source,et_morton_wet,et_morton_wet_source,mslp,mslp_source,metadata
 -25.8000, 146.6000,2021-04-27,    0.0,25, 27.2,25,  5.9,25,  7.3,25, 18.9,26,  4.8,25,  5.6,26,  4.8,25, 3.5,26, 18.3,42, 20.2,26, 78.7,26,  4.3,26,  6.3,26, 0.2,26, 6.3,26, 3.2,26,1023.5,25,""
 -25.8000, 146.6000,2021-04-28,    0.0,25, 27.5,25,  8.1,25, 11.5,25, 16.0,26,  4.0,25,  4.8,26,  4.0,25, 3.0,26, 15.1,42, 31.3,26,100.0,26,  3.6,26,  5.1,26, 0.5,26, 5.1,26, 2.8,26,1022.0,25,""
 -25.8000, 146.6000,2021-04-29,    0.0,25, 27.4,25, 11.0,25, 12.6,25, 16.0,26,  3.6,25,  5.0,26,  3.6,25, 3.5,26, 17.2,42, 34.5,26, 96.1,26,  3.8,26,  5.2,26, 1.0,26, 5.7,26, 3.3,26,1020.2,25,""
 -25.8000, 146.6000,2021-04-30,    0.0,25, 26.5,25, 13.3,25, 14.8,25, 13.6,26,  3.3,25,  4.4,26,  3.3,25, 3.3,26, 15.7,42, 42.8,26, 97.0,26,  3.4,26,  4.5,26, 1.3,26, 5.0,26, 3.1,26,1022.2,25,""
 -25.8000, 146.6000,2021-05-01,    0.0,25, 27.6,25, 11.4,25, 15.9,25, 13.1,26,  3.8,25,  4.1,26,  3.8,25, 3.7,26, 17.5,42, 43.1,26,100.0,26,  3.4,26,  4.5,26, 2.5,26, 4.9,26, 3.7,26,1024.2,25,""
 -25.8000, 146.6000,2021-05-02,    0.0,25, 27.4,25, 14.2,25, 15.0,25, 15.0,26,  4.0,25,  4.2,26,  4.0,25, 3.7,26, 17.2,42, 41.1,26, 92.7,26,  3.6,26,  4.9,26, 1.4,26, 5.6,26, 3.5,26,1023.4,25,""
 -25.8000, 146.6000,2021-05-03,    0.0,25, 28.2,25, 11.9,25, 16.1,25, 14.0,26,  4.5,25,  4.1,26,  4.5,25, 3.5,26, 16.6,42, 42.1,26,100.0,26,  3.4,26,  4.6,26, 2.1,26, 4.9,26, 3.5,26,1020.8,25,""
 -25.8000, 146.6000,2021-05-04,    0.0,25, 28.7,25, 11.5,25, 13.4,25, 17.2,26,  4.1,25,  4.5,26,  4.1,25, 3.4,26, 16.4,42, 34.0,26, 98.8,26,  3.8,26,  5.3,26, 0.8,26, 5.6,26, 3.2,26,1017.4,25,""
 -25.8000, 146.6000,2021-05-05,    0.0,25, 20.3,25, 11.0,25,  8.6,25, 12.0,26,  4.0,25,  3.7,26,  4.0,25, 3.1,26, 17.0,42, 36.1,26, 65.6,26,  3.2,26,  4.5,26, 0.4,26, 5.5,26, 2.9,26,1017.6,25,""
 -25.8000, 146.6000,2021-05-06,    0.0,25, 23.0,25,  4.6,25,  9.7,25, 11.5,26,  3.4,25,  3.7,26,  3.4,25, 2.7,26, 15.3,42, 34.5,26,100.0,26,  3.0,26,  4.2,26, 0.9,26, 4.1,26, 2.5,26,1016.8,25,""
 -25.8000, 146.6000,2021-05-07,    0.0,25, 26.3,25,  7.9,25, 11.6,25, 14.3,26,  2.7,25,  4.2,26,  2.7,25, 3.2,26, 16.8,42, 33.9,26,100.0,26,  3.4,26,  4.8,26, 1.1,26, 5.0,26, 3.0,26,1015.0,25,""
 -25.8000, 146.6000,2021-05-08,    0.0,25, 27.9,25,  9.5,25, 12.3,25, 16.3,26,  2.8,25,  4.3,26,  2.8,25, 2.9,26, 14.4,42, 32.7,26,100.0,26,  3.5,26,  5.0,26, 0.5,26, 4.9,26, 2.7,26,1016.5,25,""
 -25.8000, 146.6000,2021-05-09,    0.0,25, 29.6,25, 14.0,25, 12.7,25, 20.3,26,  3.4,25,  4.9,26,  3.4,25, 3.5,26, 16.2,42, 30.6,26, 79.5,26,  4.0,26,  5.7,26, 0.3,26, 6.2,26, 3.3,26,1017.9,25,""
 -25.8000, 146.6000,2021-05-10,    0.0,25, 29.8,25, 11.8,25, 13.8,25, 18.4,26,  4.8,25,  4.6,26,  4.8,25, 3.2,26, 15.2,42, 32.9,26, 99.8,26,  3.8,26,  5.3,26, 0.5,26, 5.6,26, 3.0,26,1017.8,25,""
 -25.8000, 146.6000,2021-05-11,    0.0,25, 27.8,25, 12.0,25, 11.9,25, 17.7,26,  4.0,25,  4.5,26,  4.0,25, 3.3,26, 16.1,42, 31.9,26, 84.9,26,  3.7,26,  5.3,26, 0.4,26, 5.8,26, 3.1,26,1018.1,25,""
 -25.8000, 146.6000,2021-05-12,    0.0,25, 25.7,25, 10.7,25, 10.9,25, 15.4,26,  3.2,25,  4.2,26,  3.2,25, 3.2,26, 16.3,42, 33.0,26, 84.8,26,  3.5,26,  4.9,26, 0.4,26, 5.6,26, 3.0,26,1019.0,25,""
 -25.8000, 146.6000,2021-05-13,    0.0,25, 23.9,25,  5.8,25,  9.2,25, 13.3,26,  3.9,25,  4.0,26,  3.9,25, 2.9,26, 16.2,42, 31.0,26, 99.8,26,  3.2,26,  4.6,26, 0.5,26, 4.9,26, 2.7,26,1018.0,25,""
 -25.8000, 146.6000,2021-05-14,    0.0,25, 23.8,25,  3.9,25,  8.8,25, 12.9,26,  3.7,25,  4.0,26,  3.7,25, 2.8,26, 16.1,42, 29.9,26,100.0,26,  3.2,26,  4.6,26, 0.6,26, 4.6,26, 2.6,26,1018.6,25,""
 -25.8000, 146.6000,2021-05-15,    0.0,25, 21.1,25,  3.8,25,  8.2,25, 10.9,26,  3.8,25,  3.6,26,  3.8,25, 2.5,26, 15.3,42, 32.8,26,100.0,26,  2.8,26,  4.0,26, 0.5,26, 4.2,26, 2.4,26,1019.7,25,""
 -25.8000, 146.6000,2021-05-16,    0.0,25, 19.0,25,  3.2,25,  6.2,25, 10.9,26,  3.0,25,  3.6,26,  3.0,25, 2.5,26, 15.9,42, 28.2,26, 80.7,26,  2.9,26,  4.2,26, 0.4,26, 4.4,26, 2.4,26,1022.7,25,""
 -25.8000, 146.6000,2021-05-17,    0.0,25, 20.7,25, -0.5,25,  5.3,25, 12.2,26,  3.6,25,  3.8,26,  3.6,25, 2.4,26, 15.8,42, 21.7,26, 90.0,26,  3.1,26,  4.6,26, 0.3,26, 4.2,26, 2.3,26,1024.5,25,""
 -25.8000, 146.6000,2021-05-18,    0.0,25, 22.7,25,  0.6,25,  6.9,25, 12.7,26,  4.0,25,  3.9,26,  4.0,25, 2.5,26, 15.7,42, 25.0,26,100.0,26,  3.2,26,  4.6,26, 0.4,26, 4.3,26, 2.4,26,1026.0,25,""
 -25.8000, 146.6000,2021-05-19,    0.0,25, 25.2,25,  2.6,25,  7.0,25, 15.7,26,  3.5,25,  4.4,26,  3.5,25, 2.6,26, 15.5,42, 21.8,26, 95.1,26,  3.5,26,  5.3,26, 0.3,26, 4.6,26, 2.5,26,1025.8,25,""
 -25.8000, 146.6000,2021-05-20,    0.0,25, 25.2,25,  6.8,25, 11.3,25, 13.0,26,  3.4,25,  3.9,26,  3.4,25, 2.8,26, 15.4,42, 35.3,26,100.0,26,  3.1,26,  4.3,26, 0.9,26, 4.4,26, 2.6,26,1025.7,25,""
 -25.8000, 146.6000,2021-05-21,    0.0,25, 24.1,25,  8.7,25,  9.3,25, 14.4,26,  3.0,25,  4.0,26,  3.0,25, 2.8,26, 15.3,42, 31.0,26, 82.7,26,  3.2,26,  4.7,26, 0.3,26, 4.9,26, 2.6,26,1025.2,25,""
 -25.8000, 146.6000,2021-05-22,    0.0,25, 24.4,25,  5.9,25, 10.1,25, 12.9,26,  3.3,25,  3.9,26,  3.3,25, 2.7,26, 15.2,42, 33.1,26,100.0,26,  3.0,26,  4.3,26, 0.6,26, 4.5,26, 2.5,26,1022.2,25,""
 -25.8000, 146.6000,2021-05-23,    0.0,25, 25.6,25,  7.4,25, 10.9,25, 14.0,26,  3.8,25,  4.0,26,  3.8,25, 2.8,26, 15.2,42, 33.2,26,100.0,26,  3.2,26,  4.5,26, 0.5,26, 4.7,26, 2.6,26,1022.6,25,""
 -25.8000, 146.6000,2021-05-24,    0.0,25, 25.9,25,  7.1,25, 10.4,25, 14.8,26,  4.0,25,  4.1,26,  4.0,25, 2.7,26, 14.8,42, 31.1,26,100.0,26,  3.2,26,  4.7,26, 0.4,26, 4.6,26, 2.5,26,1025.3,25,""
 -25.8000, 146.6000,2021-05-25,    0.0,25, 26.1,25,  8.2,25, 11.7,25, 14.1,26,  3.5,25,  4.0,26,  3.5,25, 2.8,26, 15.0,42, 34.6,26,100.0,26,  3.1,26,  4.5,26, 0.6,26, 4.6,26, 2.6,26,1024.9,25,""
 -25.8000, 146.6000,2021-05-26,    0.0,25, 27.5,25,  9.7,25, 11.4,25, 16.8,26,  4.6,25,  4.3,26,  4.6,25, 2.8,26, 14.6,42, 31.1,26, 94.8,26,  3.4,26,  5.0,26, 0.4,26, 4.9,26, 2.6,26,1021.4,25,""
 -25.8000, 146.6000,2021-05-27,    0.0,25, 20.3,25,  9.2,25,  7.9,25, 12.1,26,  3.8,25,  3.6,26,  3.8,25, 2.5,26, 14.9,42, 33.2,26, 67.9,26,  2.9,26,  4.2,26, 0.3,26, 4.5,26, 2.4,26,1025.9,25,""
 -25.8000, 146.6000,2021-05-28,    0.0,25, 19.7,25,  1.1,25,  7.4,25,  9.7,26,  3.6,25,  3.4,26,  3.6,25, 2.3,26, 14.9,42, 32.3,26,100.0,26,  2.5,26,  3.7,26, 0.6,26, 3.7,26, 2.1,26,1026.9,25,""
 -25.8000, 146.6000,2021-05-29,    0.0,25, 19.7,25,  5.0,25,  7.7,25, 10.5,26,  2.9,25,  3.3,26,  2.9,25, 2.1,26, 13.5,42, 33.6,26, 88.3,26,  2.6,26,  3.8,26, 0.4,26, 3.6,26, 2.0,26,1024.7,25,""
 -25.8000, 146.6000,2021-05-30,    0.0,25, 22.2,25,  5.9,25,  7.5,25, 13.3,26,  3.6,25,  3.8,26,  3.6,25, 2.5,26, 14.7,42, 28.0,26, 80.8,26,  3.0,26,  4.5,26, 0.3,26, 4.3,26, 2.3,26,1023.7,25,""
 -25.8000, 146.6000,2021-05-31,    0.0,25, 24.2,25,  2.9,25,  7.4,25, 14.4,26,  2.8,25,  4.1,26,  2.8,25, 2.4,26, 14.7,42, 24.5,26, 98.4,26,  3.2,26,  4.8,26, 0.3,26, 4.2,26, 2.3,26,1022.7,25,""
 -25.8000, 146.6000,2021-06-01,    0.0,25, 25.3,25,  6.9,25,  9.1,25, 15.3,26,  2.4,25,  3.4,26,  2.4,25, 2.6,26, 14.6,42, 28.2,26, 91.5,26,  3.2,26,  4.8,26, 0.3,26, 4.5,26, 2.4,26,1022.8,25,""
 -25.8000, 146.6000,2021-06-02,    0.0,25, 24.3,25, 10.3,25, 13.5,25, 11.1,26,  2.2,25,  2.7,26,  2.2,25, 2.1,26, 11.4,42, 44.5,26,100.0,26,  2.5,26,  3.5,26, 0.6,26, 3.6,26, 2.1,26,1020.4,25,""
 -25.8000, 146.6000,2021-06-03,    6.8,25, 22.7,25, 15.1,25, 17.0,25,  7.6,26,  2.2,25,  2.3,26,  2.2,25, 2.3,26, 11.7,42, 61.6,26, 99.1,26,  2.1,26,  2.7,26, 1.5,26, 3.1,26, 2.3,26,1016.6,25,""
 -25.8000, 146.6000,2021-06-04,    0.0,25, 19.7,25,  7.4,25, 12.5,25,  6.4,26,  2.5,25,  2.4,26,  2.5,25, 2.3,26, 13.9,42, 54.5,26,100.0,26,  1.9,26,  2.5,26, 1.9,26, 2.7,26, 2.3,26,1019.6,25,""
 -25.8000, 146.6000,2021-06-05,    0.0,25, 18.7,25,  4.1,25, 11.4,25,  5.7,26,  3.0,25,  2.4,26,  3.0,25, 2.3,26, 14.7,42, 52.9,26,100.0,26,  1.8,26,  2.3,26, 2.3,26, 2.4,26, 2.3,26,1024.1,25,""
 -25.8000, 146.6000,2021-06-06,    0.0,25, 19.4,25,  1.8,25,  9.4,25,  7.6,26,  1.8,25,  2.6,26,  1.8,25, 2.2,26, 14.6,42, 41.7,26,100.0,26,  2.1,26,  2.9,26, 1.5,26, 2.9,26, 2.2,26,1025.7,25,""
 -25.8000, 146.6000,2021-06-07,    0.0,25, 22.6,25,  0.5,25,  7.4,25, 12.1,26,  3.0,25,  3.1,26,  3.0,25, 2.3,26, 14.6,42, 27.0,26,100.0,26,  2.9,26,  4.3,26, 0.4,26, 3.8,26, 2.1,26,1023.5,25,""
 -25.8000, 146.6000,2021-06-08,    0.4,25, 22.7,25,  7.0,25, 11.6,25, 10.1,26,  2.1,25,  2.6,26,  2.1,25, 1.8,26, 10.7,42, 42.1,26,100.0,26,  2.3,26,  3.3,26, 0.6,26, 3.0,26, 1.8,26,1017.0,25,""
 -25.8000, 146.6000,2021-06-09,    1.5,25, 15.4,25,  3.5,25,  7.2,25,  7.2,26,  3.3,25,  2.5,26,  3.3,25, 2.1,26, 14.4,42, 41.2,26, 91.8,26,  2.1,26,  2.9,26, 0.6,26, 3.4,26, 2.0,26,1017.4,25,""
 -25.8000, 146.6000,2021-06-10,    0.0,25, 16.8,25, -0.3,25,  6.4,25,  8.1,26,  2.6,25,  2.6,26,  2.6,25, 2.1,26, 14.5,42, 33.5,26,100.0,26,  2.2,26,  3.2,26, 0.5,26, 3.4,26, 2.0,26,1017.0,25,""
 -25.8000, 146.6000,2021-06-11,    0.0,25, 18.7,25,  2.3,25,  6.4,25, 10.2,26,  2.3,25,  2.8,26,  2.3,25, 2.2,26, 14.5,42, 29.7,26, 88.8,26,  2.5,26,  3.8,26, 0.4,26, 3.7,26, 2.0,26,1019.3,25,""
 -25.8000, 146.6000,2021-06-12,    0.0,25, 21.6,25,  0.4,25,  7.0,25, 11.5,26,  2.4,25,  3.0,26,  2.4,25, 2.2,26, 14.5,42, 27.1,26,100.0,26,  2.8,26,  4.1,26, 0.4,26, 3.7,26, 2.1,26,1021.5,25,""
 -25.8000, 146.6000,2021-06-13,    0.0,25, 24.6,25,  0.8,25,  7.1,25, 14.4,26,  2.4,25,  3.3,26,  2.4,25, 2.1,26, 13.2,42, 23.0,26,100.0,26,  3.2,26,  4.8,26, 0.3,26, 3.6,26, 1.9,26,1019.4,25,""
 -25.8000, 146.6000,2021-06-14,    0.0,25, 25.2,25,  4.9,25,  8.9,25, 14.7,26,  2.4,25,  3.2,26,  2.4,25, 2.1,26, 12.4,42, 27.8,26,100.0,26,  3.0,26,  4.6,26, 0.3,26, 3.6,26, 1.9,26,1015.6,25,""
 -25.8000, 146.6000,2021-06-15,    0.0,25, 26.3,25,  5.8,25,  9.4,25, 15.7,26,  2.9,25,  3.4,26,  2.9,25, 2.5,26, 14.4,42, 27.5,26,100.0,26,  3.2,26,  4.8,26, 0.3,26, 4.4,26, 2.4,26,1017.2,25,""
 -25.8000, 146.6000,2021-06-16,    0.4,25, 25.4,25,  8.8,25, 12.8,25, 12.4,26,  2.8,25,  2.8,26,  2.8,25, 1.8,26, 10.0,42, 39.5,26,100.0,26,  2.5,26,  3.7,26, 0.5,26, 3.0,26, 1.8,26,1016.2,25,""
 -25.8000, 146.6000,2021-06-17,    3.9,25, 19.7,25,  4.6,25,  9.3,25,  8.8,26,  3.1,25,  2.7,26,  3.1,25, 2.3,26, 14.6,42, 40.5,26,100.0,26,  2.3,26,  3.2,26, 1.0,26, 3.5,26, 2.2,26,1020.7,25,""
 -25.8000, 146.6000,2021-06-18,    0.0,25, 18.7,25,  3.2,25,  9.2,25,  7.7,26,  2.5,25,  2.5,26,  2.5,25, 2.1,26, 14.0,42, 42.7,26,100.0,26,  2.1,26,  2.9,26, 1.2,26, 3.0,26, 2.1,26,1019.3,25,""
 -25.8000, 146.6000,2021-06-19,    0.0,25, 16.9,25,  1.7,25,  7.7,25,  7.4,26,  2.4,25,  2.5,26,  2.4,25, 2.1,26, 14.3,42, 40.0,26,100.0,26,  2.0,26,  2.9,26, 0.9,26, 3.1,26, 2.0,26,1021.9,25,""
 -25.8000, 146.6000,2021-06-20,    0.0,25, 18.6,25,  0.6,25,  8.3,25,  7.8,26,  2.2,25,  2.6,26,  2.2,25, 2.1,26, 14.0,42, 38.7,26,100.0,26,  2.1,26,  3.0,26, 1.1,26, 3.0,26, 2.1,26,1022.4,25,""
 -25.8000, 146.6000,2021-06-21,    0.0,25, 21.3,25,  2.3,25,  9.2,25,  9.6,26,  2.6,25,  2.8,26,  2.6,25, 2.3,26, 14.5,42, 36.3,26,100.0,26,  2.4,26,  3.4,26, 1.0,26, 3.4,26, 2.2,26,1023.2,25,""
 -25.8000, 146.6000,2021-06-22,    0.0,25, 21.6,25,  4.6,25,  9.0,25, 10.8,26,  2.9,25,  2.7,26,  2.9,25, 1.9,26, 11.9,42, 34.9,26,100.0,26,  2.5,26,  3.6,26, 0.4,26, 3.1,26, 1.8,26,1024.7,25,""
 -25.8000, 146.6000,2021-06-23,    0.0,25, 22.6,25,  6.7,25, 11.4,25, 10.1,26,  2.7,25,  2.8,26,  2.7,25, 2.3,26, 13.7,42, 41.6,26,100.0,26,  2.4,26,  3.4,26, 1.0,26, 3.5,26, 2.3,26,1024.8,25,""
 -25.8000, 146.6000,2021-06-24,    1.1,25, 17.7,25, 13.5,25, 15.0,25,  3.9,26,  1.1,25,  1.6,26,  1.1,25, 1.5,26,  5.8,42, 74.1,26, 97.0,26,  1.3,26,  1.6,26, 1.2,26, 1.9,26, 1.6,26,1020.5,25,""
 -25.8000, 146.6000,2021-06-25,    7.6,25, 16.1,25, 12.8,25, 13.7,25,  3.6,26,  0.4,25,  1.6,26,  0.4,25, 1.4,26,  5.4,42, 74.9,26, 92.7,26,  1.2,26,  1.6,26, 1.0,26, 1.8,26, 1.4,26,1021.2,25,""
 -25.8000, 146.6000,2021-06-26,    0.5,25, 16.9,25,  5.0,25, 10.5,25,  5.4,26,  1.6,25,  2.3,26,  1.6,25, 2.3,26, 14.7,42, 54.6,26,100.0,26,  1.7,26,  2.3,26, 2.0,26, 2.6,26, 2.3,26,1024.7,25,""
 -25.8000, 146.6000,2021-06-27,    0.0,25, 17.7,25,  0.5,25,  9.1,25,  6.3,26,  3.2,25,  2.5,26,  3.2,25, 2.2,26, 14.7,42, 45.0,26,100.0,26,  1.9,26,  2.5,26, 1.8,26, 2.5,26, 2.2,26,1027.3,25,""
 -25.8000, 146.6000,2021-06-28,    0.1,25, 19.5,25,  1.2,25,  8.2,25,  8.8,26,  2.1,25,  2.7,26,  2.1,25, 2.2,26, 14.7,42, 36.2,26,100.0,26,  2.3,26,  3.3,26, 1.0,26, 3.3,26, 2.1,26,1027.1,25,""
 -25.8000, 146.6000,2021-06-29,    0.0,25, 21.9,25,  5.3,25, 10.2,25, 10.1,26,  2.4,25,  2.8,26,  2.4,25, 2.4,26, 14.4,42, 38.8,26,100.0,26,  2.5,26,  3.5,26, 0.9,26, 3.7,26, 2.3,26,1025.8,25,""
 -25.8000, 146.6000,2021-06-30,    0.0,25, 22.2,25, 11.3,25, 12.1,25, 10.5,26,  2.0,25,  2.7,26,  2.0,25, 2.5,26, 13.8,42, 45.2,26, 90.4,26,  2.5,26,  3.5,26, 0.6,26, 4.1,26, 2.3,26,1024.0,25,""
 -25.8000, 146.6000,2021-07-01,    6.5,25, 18.4,25, 13.2,25, 15.2,25,  4.3,26,  1.8,25,  1.8,26,  1.8,25, 1.8,26,  7.4,42, 71.9,26,100.0,26,  1.4,26,  1.8,26, 1.5,26, 2.1,26, 1.8,26,1021.3,25,""
 -25.8000, 146.6000,2021-07-02,    5.5,25, 20.0,25,  7.2,25, 12.0,25,  7.1,26,  1.7,25,  2.5,26,  1.7,25, 2.4,26, 14.5,42, 51.3,26,100.0,26,  2.0,26,  2.7,26, 1.8,26, 3.0,26, 2.4,26,1020.8,25,""
 -25.8000, 146.6000,2021-07-03,    0.0,25, 19.4,25,  5.5,25, 11.4,25,  6.7,26,  2.4,25,  2.4,26,  2.4,25, 2.4,26, 14.9,42, 50.6,26,100.0,26,  2.0,26,  2.6,26, 2.0,26, 2.8,26, 2.4,26,1020.4,25,""
 -25.8000, 146.6000,2021-07-04,    0.0,25, 17.7,25,  2.5,25,  8.6,25,  7.3,26,  2.3,25,  2.5,26,  2.3,25, 2.3,26, 14.9,42, 42.5,26,100.0,26,  2.1,26,  2.9,26, 1.4,26, 3.1,26, 2.3,26,1024.6,25,""
 -25.8000, 146.6000,2021-07-05,    0.0,25, 16.5,25,  0.6,25,  7.6,25,  6.9,26,  2.5,25,  2.5,26,  2.5,25, 2.2,26, 14.9,42, 40.5,26,100.0,26,  2.0,26,  2.8,26, 1.3,26, 3.0,26, 2.2,26,1024.1,25,""
 -25.8000, 146.6000,2021-07-06,    0.0,25, 18.2,25,  3.2,25,  7.6,25,  8.8,26,  2.2,25,  2.7,26,  2.2,25, 2.3,26, 14.8,42, 36.4,26, 98.9,26,  2.3,26,  3.4,26, 0.5,26, 3.7,26, 2.1,26,1021.8,25,""
 -25.8000, 146.6000,2021-07-07,    0.0,25, 19.5,25, -0.2,25,  7.4,25,  9.2,26,  2.2,25,  2.8,26,  2.2,25, 2.1,26, 14.3,42, 32.7,26,100.0,26,  2.4,26,  3.5,26, 0.6,26, 3.4,26, 2.0,26,1022.6,25,""
 -25.8000, 146.6000,2021-07-08,    0.0,25, 22.7,25,  6.8,25, 11.2,25, 10.4,26,  2.6,25,  2.6,26,  2.6,25, 1.6,26,  9.4,42, 40.6,26,100.0,26,  2.3,26,  3.3,26, 0.5,26, 2.6,26, 1.6,26,1019.1,25,""
 -25.8000, 146.6000,2021-07-09,    9.6,25, 20.3,25, 12.1,25, 15.0,25,  6.0,26,  2.8,25,  2.3,26,  2.8,25, 2.8,26, 15.1,42, 63.0,26,100.0,26,  2.1,26,  2.5,26, 2.4,26, 3.1,26, 2.8,26,1017.5,25,""
 -25.8000, 146.6000,2021-07-10,    0.0,25, 17.8,25,  2.5,25,  8.8,25,  7.1,26,  2.9,25,  2.5,26,  2.9,25, 2.3,26, 15.2,42, 43.2,26,100.0,26,  2.1,26,  2.8,26, 1.5,26, 3.1,26, 2.3,26,1023.6,25,""
 -25.8000, 146.6000,2021-07-11,    0.0,25, 19.4,25,  0.9,25,  7.6,25,  9.2,26,  2.6,25,  2.8,26,  2.6,25, 2.3,26, 15.2,42, 33.8,26,100.0,26,  2.4,26,  3.5,26, 0.8,26, 3.6,26, 2.2,26,1024.2,25,""
 -25.8000, 146.6000,2021-07-12,    0.0,25, 20.5,25,  2.6,25,  9.2,25,  9.0,26,  2.4,25,  2.8,26,  2.4,25, 2.4,26, 15.3,42, 38.2,26,100.0,26,  2.4,26,  3.4,26, 1.3,26, 3.5,26, 2.4,26,1021.8,25,""
 -25.8000, 146.6000,2021-07-13,    0.0,25, 22.4,25,  2.5,25,  8.9,25, 11.0,26,  2.7,25,  3.0,26,  2.7,25, 2.5,26, 15.3,42, 32.9,26,100.0,26,  2.7,26,  3.9,26, 0.8,26, 3.9,26, 2.3,26,1021.7,25,""
 -25.8000, 146.6000,2021-07-14,    0.0,25, 24.6,25,  7.2,25, 13.2,25, 10.5,26,  2.4,25,  2.9,26,  2.4,25, 2.6,26, 14.7,42, 42.7,26,100.0,26,  2.6,26,  3.5,26, 1.7,26, 3.6,26, 2.6,26,1017.1,25,""
 -25.8000, 146.6000,2021-07-15,    0.0,25, 27.6,25, 13.3,25, 16.3,25, 13.6,26,  4.2,25,  3.1,26,  4.2,25, 2.6,26, 12.9,42, 44.1,26,100.0,26,  2.9,26,  4.0,26, 1.0,26, 4.2,26, 2.6,26,1013.4,25,""
 -25.8000, 146.6000,2021-07-16,    0.0,25, 21.9,25, 15.3,25, 13.3,25, 10.4,26,  3.6,25,  2.6,26,  3.6,25, 2.4,26, 12.2,42, 50.6,26, 76.6,26,  2.6,26,  3.6,26, 0.5,26, 3.9,26, 2.2,26,1011.2,25,""
 -25.8000, 146.6000,2021-07-17,    0.0,25, 20.3,25,  3.6,25,  6.5,25, 11.8,26,  3.0,25,  3.1,26,  3.0,25, 2.5,26, 15.6,42, 27.3,26, 82.3,26,  2.9,26,  4.3,26, 0.3,26, 4.4,26, 2.3,26,1015.9,25,""
 -25.8000, 146.6000,2021-07-18,    0.0,25, 18.6,25,  1.6,25,  7.1,25,  9.2,26,  2.8,25,  2.8,26,  2.8,25, 2.4,26, 15.6,42, 33.1,26,100.0,26,  2.5,26,  3.6,26, 0.7,26, 3.9,26, 2.3,26,1020.4,25,""
 -25.8000, 146.6000,2021-07-19,    0.0,25, 20.3,25,  0.4,25,  7.1,25, 10.3,26,  2.7,25,  3.0,26,  2.7,25, 2.4,26, 15.7,42, 29.8,26,100.0,26,  2.7,26,  3.9,26, 0.6,26, 4.0,26, 2.3,26,1021.0,25,""
 -25.8000, 146.6000,2021-07-20,    0.0,25, 18.8,25,  1.1,25,  7.2,25,  9.2,26,  3.3,25,  2.8,26,  3.3,25, 2.4,26, 15.8,42, 33.2,26,100.0,26,  2.5,26,  3.6,26, 0.8,26, 3.8,26, 2.3,26,1020.2,25,""
 -25.8000, 146.6000,2021-07-21,    0.0,25, 15.5,25,  4.0,25,  7.0,25,  7.6,26,  3.0,25,  2.5,26,  3.0,25, 2.5,26, 15.9,42, 39.8,26, 86.1,26,  2.3,26,  3.2,26, 0.8,26, 3.8,26, 2.3,26,1021.8,25,""
 -25.8000, 146.6000,2021-07-22,    0.0,25, 21.0,25, -0.5,25,  5.3,25, 12.4,26,  3.6,25,  3.2,26,  3.6,25, 2.4,26, 15.5,42, 21.3,26, 90.0,26,  3.1,26,  4.7,26, 0.3,26, 4.2,26, 2.2,26,1018.9,25,""
 -25.8000, 146.6000,2021-07-23,    0.0,25, 24.6,25,  7.7,25,  9.6,25, 14.3,26,  2.9,25,  3.3,26,  2.9,25, 2.5,26, 14.2,42, 31.0,26, 91.4,26,  3.2,26,  4.6,26, 0.3,26, 4.4,26, 2.4,26,1009.6,25,""
 -25.8000, 146.6000,2021-07-24,    0.0,25, 20.1,25,  4.7,25,  9.9,25,  8.6,26,  3.6,25,  2.7,26,  3.6,25, 2.7,26, 16.1,42, 42.1,26,100.0,26,  2.5,26,  3.3,26, 1.7,26, 3.7,26, 2.7,26,1014.8,25,""
 -25.8000, 146.6000,2021-07-25,    0.0,25, 20.0,25,  4.0,25,  6.9,25, 11.3,26,  4.1,25,  3.0,26,  4.1,25, 2.7,26, 16.2,42, 29.5,26, 84.9,26,  2.9,26,  4.2,26, 0.4,26, 4.6,26, 2.5,26,1020.0,25,""
 -25.8000, 146.6000,2021-07-26,    0.0,25, 19.6,25,  2.7,25,  7.1,25, 10.4,26,  2.7,25,  2.8,26,  2.7,25, 2.0,26, 12.8,42, 31.1,26, 95.8,26,  2.6,26,  3.8,26, 0.4,26, 3.4,26, 1.9,26,1023.2,25,""
 -25.8000, 146.6000,2021-07-27,    0.0,25, 25.0,25,  2.1,25,  6.4,25, 15.9,26,  3.7,25,  3.7,26,  3.7,25, 2.8,26, 16.4,42, 20.2,26, 90.1,26,  3.6,26,  5.5,26, 0.3,26, 4.9,26, 2.6,26,1021.0,25,""
 -25.8000, 146.6000,2021-07-28,    0.0,25, 28.2,25,  8.8,25, 10.7,25, 18.0,26,  3.8,25,  3.9,26,  3.8,25, 3.2,26, 16.3,42, 28.0,26, 94.5,26,  3.7,26,  5.4,26, 0.4,26, 5.6,26, 3.0,26,1016.6,25,""
